label,repeat,query_id,ms
cross_0.995,1,episode_0047_20260421_152429_961806:41,0.927814
cross_0.995,1,episode_0019_20260421_150552_473180:43,1.25071
cross_0.995,1,episode_0006_20260421_145620_818834:16,0.678413
cross_0.995,1,episode_0017_20260421_150415_357328:0,1.164563
cross_0.995,1,episode_0003_20260421_145442_230258:5,0.714833
cross_0.995,1,episode_0000_20260421_145256_951882:44,0.685969
cross_0.995,1,episode_0039_20260421_151648_760002:44,0.77764
cross_0.995,1,episode_0019_20260421_150552_473180:19,1.096024
cross_0.995,1,episode_0001_20260421_145332_810413:5,0.583233
cross_0.995,1,episode_0041_20260421_151903_896858:44,1.489424
cross_0.995,1,episode_0013_20260421_150147_027824:36,1.350193
cross_0.995,1,episode_0001_20260421_145332_810413:37,0.677619
cross_0.995,1,episode_0014_20260421_150234_937358:40,1.60427
cross_0.995,1,episode_0029_20260421_151037_202698:9,0.657952
cross_0.995,1,episode_0018_20260421_155250_742134:17,0.885305
cross_0.995,1,episode_0018_20260421_155250_742134:43,0.815288
cross_0.995,1,episode_0026_20260421_150856_396048:6,0.582948
cross_0.995,1,episode_0045_20260421_152322_258450:47,0.750412
cross_0.995,1,episode_0032_20260421_151156_252142:31,1.765165
cross_0.995,1,episode_0032_20260421_151156_252142:33,0.935766
cross_0.995,1,episode_0031_20260421_151130_944018:9,0.972061
cross_0.995,1,episode_0014_20260421_155029_148974:3,0.8401
cross_0.995,1,episode_0031_20260421_151130_944018:3,0.828618
cross_0.995,1,episode_0040_20260421_151756_437258:60,1.306554
cross_0.995,1,episode_0006_20260421_145620_818834:1,0.716018
cross_0.995,1,episode_0005_20260421_145548_769987:11,0.640811
cross_0.995,1,episode_0035_20260421_151345_521435:5,0.766539
cross_0.995,1,episode_0038_20260421_151615_368946:49,0.793334
cross_0.995,1,episode_0049_20260421_152610_845700:45,1.243999
cross_0.995,1,episode_0013_20260421_150147_027824:12,1.791121
cross_0.995,1,episode_0039_20260421_151648_760002:42,1.787039
cross_0.995,1,episode_0012_20260421_154958_870693:36,1.388921
cross_0.995,1,episode_0039_20260421_151648_760002:0,1.092559
cross_0.995,1,episode_0021_20260421_150651_911856:32,1.481537
cross_0.995,1,episode_0019_20260421_150552_473180:29,1.606388
cross_0.995,1,episode_0012_20260421_154958_870693:23,1.199651
cross_0.995,1,episode_0018_20260421_150514_387668:40,1.612716
cross_0.995,1,episode_0004_20260421_145514_975870:18,0.99867
cross_0.995,1,episode_0041_20260421_151903_896858:50,2.585024
cross_0.995,1,episode_0031_20260421_151130_944018:5,2.040149
cross_0.995,1,episode_0013_20260421_150147_027824:26,1.480157
cross_0.995,1,episode_0020_20260421_150623_961895:41,0.983481
cross_0.995,1,episode_0041_20260421_151903_896858:69,1.540382
cross_0.995,1,episode_0038_20260421_151615_368946:25,1.099335
cross_0.995,1,episode_0025_20260421_150833_216666:4,1.253662
cross_0.995,1,episode_0038_20260421_151615_368946:27,1.124632
cross_0.995,1,episode_0018_20260421_150514_387668:6,1.663942
cross_0.995,1,episode_0031_20260421_151130_944018:26,1.062259
cross_0.995,1,episode_0011_20260421_150015_983808:13,1.640325
cross_0.995,1,episode_0008_20260421_145723_705415:11,1.10292
cross_0.995,1,episode_0014_20260421_155029_148974:9,1.399061
cross_0.995,1,episode_0016_20260421_150341_358525:43,2.399565
cross_0.995,1,episode_0046_20260421_152356_583015:13,1.211881
cross_0.995,1,episode_0014_20260421_150234_937358:53,1.245491
cross_0.995,1,episode_0006_20260421_145620_818834:27,0.652985
cross_0.995,1,episode_0017_20260421_150415_357328:15,1.439013
cross_0.995,1,episode_0014_20260421_155029_148974:40,1.1743
cross_0.995,1,episode_0007_20260421_145652_045135:34,0.864942
cross_0.995,1,episode_0030_20260421_151104_740343:22,1.115142
cross_0.995,1,episode_0026_20260421_150856_396048:34,0.775519
cross_0.995,1,episode_0007_20260421_145652_045135:1,0.836395
cross_0.995,1,episode_0000_20260421_145256_951882:13,0.873267
cross_0.995,1,episode_0046_20260421_152356_583015:48,1.129548
cross_0.995,1,episode_0022_20260421_150717_548811:40,1.000661
cross_0.995,1,episode_0041_20260421_151903_896858:5,1.733394
cross_0.995,1,episode_0042_20260421_152010_071054:62,1.761612
cross_0.995,1,episode_0035_20260421_151345_521435:26,1.001323
cross_0.995,1,episode_0005_20260421_145548_769987:23,0.813273
cross_0.995,1,episode_0040_20260421_151756_437258:38,1.707418
cross_0.995,1,episode_0004_20260421_145514_975870:7,1.02863
cross_0.995,1,episode_0008_20260421_145723_705415:41,0.759614
cross_0.995,1,episode_0021_20260421_150651_911856:7,0.812188
cross_0.995,1,episode_0007_20260421_145652_045135:31,0.88065
cross_0.995,1,episode_0034_20260421_151316_981830:17,1.507383
cross_0.995,1,episode_0026_20260421_150856_396048:14,0.878927
cross_0.995,1,episode_0020_20260421_150623_961895:30,1.015897
cross_0.995,1,episode_0042_20260421_152010_071054:23,1.624683
cross_0.998,1,episode_0019_20260421_150552_473180:24,1.760594
cross_0.998,1,episode_0018_20260421_155250_742134:22,1.790981
cross_0.998,1,episode_0049_20260421_152610_845700:50,1.471997
cross_0.998,1,episode_0014_20260421_150234_937358:10,1.589433
cross_0.998,1,episode_0038_20260421_151615_368946:50,1.215529
cross_0.998,1,episode_0027_20260421_150917_326437:0,0.903483
cross_0.998,1,episode_0013_20260421_150147_027824:5,1.684152
cross_0.998,1,episode_0042_20260421_152010_071054:57,1.877797
cross_0.998,1,episode_0006_20260421_145620_818834:31,1.453498
cross_0.998,1,episode_0031_20260421_151130_944018:46,1.624672
cross_0.998,1,episode_0041_20260421_151903_896858:66,2.371746
cross_0.998,1,episode_0041_20260421_151903_896858:72,2.436551
cross_0.998,1,episode_0045_20260421_152322_258450:32,1.782907
cross_0.998,1,episode_0030_20260421_151104_740343:24,1.465653
cross_0.998,1,episode_0004_20260421_145514_975870:27,1.891652
cross_0.998,1,episode_0016_20260421_155154_891362:71,2.396746
cross_0.998,1,episode_0001_20260421_145332_810413:11,1.610004
cross_0.998,1,episode_0045_20260421_152322_258450:23,1.62927
cross_0.998,1,episode_0030_20260421_151104_740343:25,1.23312
cross_0.998,1,episode_0006_20260421_145620_818834:29,1.229225
cross_0.998,1,episode_0012_20260421_150109_113391:3,1.596457
cross_0.998,1,episode_0026_20260421_150856_396048:3,0.907323
cross_0.998,1,episode_0004_20260421_154909_939096:11,1.594464
cross_0.998,1,episode_0047_20260421_152429_961806:41,1.57382
cross_0.998,1,episode_0019_20260421_150552_473180:43,2.610378
cross_0.998,1,episode_0006_20260421_145620_818834:16,2.062966
cross_0.998,1,episode_0017_20260421_150415_357328:0,1.859125
cross_0.998,1,episode_0003_20260421_145442_230258:5,1.437398
cross_0.998,1,episode_0000_20260421_145256_951882:44,2.003669
cross_0.998,1,episode_0039_20260421_151648_760002:44,1.568128
cross_0.998,1,episode_0019_20260421_150552_473180:19,2.610011
cross_0.998,1,episode_0001_20260421_145332_810413:5,2.482674
cross_0.998,1,episode_0041_20260421_151903_896858:44,2.403237
cross_0.998,1,episode_0013_20260421_150147_027824:36,2.484322
cross_0.998,1,episode_0001_20260421_145332_810413:37,1.709752
cross_0.998,1,episode_0014_20260421_150234_937358:40,3.058442
cross_0.998,1,episode_0029_20260421_151037_202698:9,1.2984
cross_0.998,1,episode_0018_20260421_155250_742134:17,2.294365
cross_0.998,1,episode_0018_20260421_155250_742134:43,1.82194
cross_0.998,1,episode_0026_20260421_150856_396048:6,1.258104
cross_0.998,1,episode_0045_20260421_152322_258450:47,1.972127
cross_0.998,1,episode_0032_20260421_151156_252142:31,1.556369
cross_0.998,1,episode_0032_20260421_151156_252142:33,2.665142
cross_0.998,1,episode_0031_20260421_151130_944018:9,2.12966
cross_0.998,1,episode_0014_20260421_155029_148974:3,1.609469
cross_0.998,1,episode_0031_20260421_151130_944018:3,1.49011
cross_0.998,1,episode_0040_20260421_151756_437258:60,2.347217
cross_0.998,1,episode_0006_20260421_145620_818834:1,1.569391
cross_0.998,1,episode_0005_20260421_145548_769987:11,1.468398
cross_0.998,1,episode_0035_20260421_151345_521435:5,1.51238
cross_0.998,1,episode_0038_20260421_151615_368946:49,1.393101
cross_0.998,1,episode_0049_20260421_152610_845700:45,2.27831
cross_0.998,1,episode_0013_20260421_150147_027824:12,2.251678
cross_0.998,1,episode_0039_20260421_151648_760002:42,1.956546
cross_0.998,1,episode_0012_20260421_154958_870693:36,2.105763
cross_0.998,1,episode_0039_20260421_151648_760002:0,1.899081
cross_0.998,1,episode_0021_20260421_150651_911856:32,1.52567
cross_0.998,1,episode_0019_20260421_150552_473180:29,2.131496
cross_0.998,1,episode_0012_20260421_154958_870693:23,1.455827
cross_0.998,1,episode_0018_20260421_150514_387668:40,2.28018
cross_0.998,1,episode_0004_20260421_145514_975870:18,1.846928
cross_0.998,1,episode_0041_20260421_151903_896858:50,2.465842
cross_0.998,1,episode_0031_20260421_151130_944018:5,1.624721
cross_0.998,1,episode_0013_20260421_150147_027824:26,2.001463
cross_0.998,1,episode_0020_20260421_150623_961895:41,1.662568
cross_0.998,1,episode_0041_20260421_151903_896858:69,2.810638
cross_0.998,1,episode_0038_20260421_151615_368946:25,1.701354
cross_0.998,1,episode_0025_20260421_150833_216666:4,1.169225
cross_0.998,1,episode_0038_20260421_151615_368946:27,1.424142
cross_0.998,1,episode_0018_20260421_150514_387668:6,2.381507
cross_0.998,1,episode_0031_20260421_151130_944018:26,1.506546
cross_0.998,1,episode_0011_20260421_150015_983808:13,2.034921
cross_0.998,1,episode_0008_20260421_145723_705415:11,1.39504
cross_0.998,1,episode_0014_20260421_155029_148974:9,1.536451
cross_0.998,1,episode_0016_20260421_150341_358525:43,2.105402
cross_0.998,1,episode_0046_20260421_152356_583015:13,1.875838
cross_0.998,1,episode_0014_20260421_150234_937358:53,2.282428
cross_0.998,1,episode_0006_20260421_145620_818834:27,1.450771
cross_0.998,1,episode_0017_20260421_150415_357328:15,2.400409
cross_0.998,1,episode_0014_20260421_155029_148974:40,1.329835
cross_0.998,1,episode_0007_20260421_145652_045135:34,1.342315
cross_0.998,1,episode_0030_20260421_151104_740343:22,1.261381
cross_0.998,1,episode_0026_20260421_150856_396048:34,0.86476
cross_0.998,1,episode_0007_20260421_145652_045135:1,1.209196
cross_0.998,1,episode_0000_20260421_145256_951882:13,1.589879
cross_0.998,1,episode_0046_20260421_152356_583015:48,1.560708
cross_0.998,1,episode_0022_20260421_150717_548811:40,1.755072
cross_0.998,1,episode_0041_20260421_151903_896858:5,2.167829
cross_0.998,1,episode_0042_20260421_152010_071054:62,2.404432
cross_0.998,1,episode_0035_20260421_151345_521435:26,1.334445
cross_0.998,1,episode_0005_20260421_145548_769987:23,1.276399
cross_0.998,1,episode_0040_20260421_151756_437258:38,1.904127
cross_0.998,1,episode_0004_20260421_145514_975870:7,1.359752
cross_0.998,1,episode_0008_20260421_145723_705415:41,1.28099
cross_0.998,1,episode_0021_20260421_150651_911856:7,1.219796
cross_0.998,1,episode_0007_20260421_145652_045135:31,1.742836
cross_0.998,1,episode_0034_20260421_151316_981830:17,1.299326
cross_0.998,1,episode_0026_20260421_150856_396048:14,0.939203
cross_0.998,1,episode_0020_20260421_150623_961895:30,1.274121
cross_0.998,1,episode_0042_20260421_152010_071054:23,2.189563
cross_0.9985,1,episode_0019_20260421_150552_473180:24,2.377409
cross_0.9985,1,episode_0018_20260421_155250_742134:22,2.165906
cross_0.9985,1,episode_0049_20260421_152610_845700:50,1.964269
cross_0.9985,1,episode_0014_20260421_150234_937358:10,2.100926
cross_0.9985,1,episode_0038_20260421_151615_368946:50,1.82743
cross_0.9985,1,episode_0027_20260421_150917_326437:0,1.765432
cross_0.9985,1,episode_0013_20260421_150147_027824:5,1.936112
cross_0.9985,1,episode_0042_20260421_152010_071054:57,3.171783
cross_0.9985,1,episode_0006_20260421_145620_818834:31,2.328201
cross_0.9985,1,episode_0031_20260421_151130_944018:46,1.895196
cross_0.9985,1,episode_0041_20260421_151903_896858:66,2.94479
cross_0.9985,1,episode_0041_20260421_151903_896858:72,3.416888
cross_0.9985,1,episode_0045_20260421_152322_258450:32,2.008377
cross_0.9985,1,episode_0030_20260421_151104_740343:24,1.617522
cross_0.9985,1,episode_0004_20260421_145514_975870:27,2.525407
cross_0.9985,1,episode_0016_20260421_155154_891362:71,2.63714
cross_0.9985,1,episode_0001_20260421_145332_810413:11,1.890703
cross_0.9985,1,episode_0045_20260421_152322_258450:23,1.857218
cross_0.9985,1,episode_0030_20260421_151104_740343:25,1.63676
cross_0.9985,1,episode_0006_20260421_145620_818834:29,2.123567
cross_0.9985,1,episode_0012_20260421_150109_113391:3,2.3557
cross_0.9985,1,episode_0026_20260421_150856_396048:3,1.382762
cross_0.9985,1,episode_0004_20260421_154909_939096:11,2.608456
cross_0.9985,1,episode_0047_20260421_152429_961806:41,2.244657
cross_0.9985,1,episode_0019_20260421_150552_473180:43,2.159019
cross_0.9985,1,episode_0006_20260421_145620_818834:16,1.684538
cross_0.9985,1,episode_0017_20260421_150415_357328:0,2.574634
cross_0.9985,1,episode_0003_20260421_145442_230258:5,2.003534
cross_0.9985,1,episode_0000_20260421_145256_951882:44,2.343248
cross_0.9985,1,episode_0039_20260421_151648_760002:44,2.004197
cross_0.9985,1,episode_0019_20260421_150552_473180:19,2.58538
cross_0.9985,1,episode_0001_20260421_145332_810413:5,2.391473
cross_0.9985,1,episode_0041_20260421_151903_896858:44,2.40414
cross_0.9985,1,episode_0013_20260421_150147_027824:36,2.345098
cross_0.9985,1,episode_0001_20260421_145332_810413:37,2.036512
cross_0.9985,1,episode_0014_20260421_150234_937358:40,2.041398
cross_0.9985,1,episode_0029_20260421_151037_202698:9,1.202661
cross_0.9985,1,episode_0018_20260421_155250_742134:17,2.071377
cross_0.9985,1,episode_0018_20260421_155250_742134:43,2.072871
cross_0.9985,1,episode_0026_20260421_150856_396048:6,1.126438
cross_0.9985,1,episode_0045_20260421_152322_258450:47,1.775063
cross_0.9985,1,episode_0032_20260421_151156_252142:31,1.4231
cross_0.9985,1,episode_0032_20260421_151156_252142:33,1.928271
cross_0.9985,1,episode_0031_20260421_151130_944018:9,1.728206
cross_0.9985,1,episode_0014_20260421_155029_148974:3,1.817163
cross_0.9985,1,episode_0031_20260421_151130_944018:3,1.555211
cross_0.9985,1,episode_0040_20260421_151756_437258:60,3.849478
cross_0.9985,1,episode_0006_20260421_145620_818834:1,2.39364
cross_0.9985,1,episode_0005_20260421_145548_769987:11,2.054884
cross_0.9985,1,episode_0035_20260421_151345_521435:5,2.150803
cross_0.9985,1,episode_0038_20260421_151615_368946:49,2.358798
cross_0.9985,1,episode_0049_20260421_152610_845700:45,2.850074
cross_0.9985,1,episode_0013_20260421_150147_027824:12,3.009702
cross_0.9985,1,episode_0039_20260421_151648_760002:42,3.141416
cross_0.9985,1,episode_0012_20260421_154958_870693:36,2.231886
cross_0.9985,1,episode_0039_20260421_151648_760002:0,2.53685
cross_0.9985,1,episode_0021_20260421_150651_911856:32,3.655591
cross_0.9985,1,episode_0019_20260421_150552_473180:29,2.302486
cross_0.9985,1,episode_0012_20260421_154958_870693:23,1.719708
cross_0.9985,1,episode_0018_20260421_150514_387668:40,1.992955
cross_0.9985,1,episode_0004_20260421_145514_975870:18,2.017771
cross_0.9985,1,episode_0041_20260421_151903_896858:50,2.511415
cross_0.9985,1,episode_0031_20260421_151130_944018:5,1.734423
cross_0.9985,1,episode_0013_20260421_150147_027824:26,3.063542
cross_0.9985,1,episode_0020_20260421_150623_961895:41,2.150654
cross_0.9985,1,episode_0041_20260421_151903_896858:69,3.10243
cross_0.9985,1,episode_0038_20260421_151615_368946:25,2.325661
cross_0.9985,1,episode_0025_20260421_150833_216666:4,2.005628
cross_0.9985,1,episode_0038_20260421_151615_368946:27,2.665106
cross_0.9985,1,episode_0018_20260421_150514_387668:6,2.795575
cross_0.9985,1,episode_0031_20260421_151130_944018:26,1.83207
cross_0.9985,1,episode_0011_20260421_150015_983808:13,1.899532
cross_0.9985,1,episode_0008_20260421_145723_705415:11,1.771863
cross_0.9985,1,episode_0014_20260421_155029_148974:9,1.848031
cross_0.9985,1,episode_0016_20260421_150341_358525:43,2.93303
cross_0.9985,1,episode_0046_20260421_152356_583015:13,2.288053
cross_0.9985,1,episode_0014_20260421_150234_937358:53,1.886503
cross_0.9985,1,episode_0006_20260421_145620_818834:27,1.520883
cross_0.9985,1,episode_0017_20260421_150415_357328:15,2.041179
cross_0.9985,1,episode_0014_20260421_155029_148974:40,1.820539
cross_0.9985,1,episode_0007_20260421_145652_045135:34,1.724871
cross_0.9985,1,episode_0030_20260421_151104_740343:22,1.527266
cross_0.9985,1,episode_0026_20260421_150856_396048:34,1.449171
cross_0.9985,1,episode_0007_20260421_145652_045135:1,1.951515
cross_0.9985,1,episode_0000_20260421_145256_951882:13,1.870321
cross_0.9985,1,episode_0046_20260421_152356_583015:48,1.712705
cross_0.9985,1,episode_0022_20260421_150717_548811:40,1.317431
cross_0.9985,1,episode_0041_20260421_151903_896858:5,3.023753
cross_0.9985,1,episode_0042_20260421_152010_071054:62,3.208544
cross_0.9985,1,episode_0035_20260421_151345_521435:26,1.756418
cross_0.9985,1,episode_0005_20260421_145548_769987:23,1.77613
cross_0.9985,1,episode_0040_20260421_151756_437258:38,2.950736
cross_0.9985,1,episode_0004_20260421_145514_975870:7,2.028624
cross_0.9985,1,episode_0008_20260421_145723_705415:41,1.47989
cross_0.9985,1,episode_0021_20260421_150651_911856:7,1.636256
cross_0.9985,1,episode_0007_20260421_145652_045135:31,2.335548
cross_0.9985,1,episode_0034_20260421_151316_981830:17,1.859515
cross_0.9985,1,episode_0026_20260421_150856_396048:14,1.261292
cross_0.9985,1,episode_0020_20260421_150623_961895:30,1.711003
cross_0.9985,1,episode_0042_20260421_152010_071054:23,3.163386
baseline,1,episode_0019_20260421_150552_473180:24,2.512666
baseline,1,episode_0018_20260421_155250_742134:22,2.060146
baseline,1,episode_0049_20260421_152610_845700:50,2.008781
baseline,1,episode_0014_20260421_150234_937358:10,2.773958
baseline,1,episode_0038_20260421_151615_368946:50,2.715644
baseline,1,episode_0027_20260421_150917_326437:0,2.48963
baseline,1,episode_0013_20260421_150147_027824:5,2.588539
baseline,1,episode_0042_20260421_152010_071054:57,4.510741
baseline,1,episode_0006_20260421_145620_818834:31,1.65439
baseline,1,episode_0031_20260421_151130_944018:46,2.144356
baseline,1,episode_0041_20260421_151903_896858:66,3.6851
baseline,1,episode_0041_20260421_151903_896858:72,4.23009
baseline,1,episode_0045_20260421_152322_258450:32,3.785463
baseline,1,episode_0030_20260421_151104_740343:24,2.913256
baseline,1,episode_0004_20260421_145514_975870:27,3.119437
baseline,1,episode_0016_20260421_155154_891362:71,4.129398
baseline,1,episode_0001_20260421_145332_810413:11,3.079549
baseline,1,episode_0045_20260421_152322_258450:23,2.63794
baseline,1,episode_0030_20260421_151104_740343:25,1.716709
baseline,1,episode_0006_20260421_145620_818834:29,1.931068
baseline,1,episode_0012_20260421_150109_113391:3,2.373633
baseline,1,episode_0026_20260421_150856_396048:3,1.892335
baseline,1,episode_0004_20260421_154909_939096:11,3.112744
baseline,1,episode_0047_20260421_152429_961806:41,3.823217
baseline,1,episode_0019_20260421_150552_473180:43,2.519804
baseline,1,episode_0006_20260421_145620_818834:16,3.164693
baseline,1,episode_0017_20260421_150415_357328:0,2.931817
baseline,1,episode_0003_20260421_145442_230258:5,1.913882
baseline,1,episode_0000_20260421_145256_951882:44,2.089148
baseline,1,episode_0039_20260421_151648_760002:44,2.906651
baseline,1,episode_0019_20260421_150552_473180:19,2.528575
baseline,1,episode_0001_20260421_145332_810413:5,3.859439
baseline,1,episode_0041_20260421_151903_896858:44,3.63293
baseline,1,episode_0013_20260421_150147_027824:36,2.309584
baseline,1,episode_0001_20260421_145332_810413:37,3.131237
baseline,1,episode_0014_20260421_150234_937358:40,2.69484
baseline,1,episode_0029_20260421_151037_202698:9,1.840587
baseline,1,episode_0018_20260421_155250_742134:17,2.833468
baseline,1,episode_0018_20260421_155250_742134:43,3.837489
baseline,1,episode_0026_20260421_150856_396048:6,3.053067
baseline,1,episode_0045_20260421_152322_258450:47,3.605379
baseline,1,episode_0032_20260421_151156_252142:31,2.128847
baseline,1,episode_0032_20260421_151156_252142:33,1.887278
baseline,1,episode_0031_20260421_151130_944018:9,2.758091
baseline,1,episode_0014_20260421_155029_148974:3,3.898444
baseline,1,episode_0031_20260421_151130_944018:3,2.33996
baseline,1,episode_0040_20260421_151756_437258:60,3.374046
baseline,1,episode_0006_20260421_145620_818834:1,2.11522
baseline,1,episode_0005_20260421_145548_769987:11,1.92709
baseline,1,episode_0035_20260421_151345_521435:5,2.32678
baseline,1,episode_0038_20260421_151615_368946:49,2.617884
baseline,1,episode_0049_20260421_152610_845700:45,2.488789
baseline,1,episode_0013_20260421_150147_027824:12,2.978858
baseline,1,episode_0039_20260421_151648_760002:42,2.676672
baseline,1,episode_0012_20260421_154958_870693:36,2.879928
baseline,1,episode_0039_20260421_151648_760002:0,3.740122
baseline,1,episode_0021_20260421_150651_911856:32,1.998273
baseline,1,episode_0019_20260421_150552_473180:29,2.356465
baseline,1,episode_0012_20260421_154958_870693:23,1.850043
baseline,1,episode_0018_20260421_150514_387668:40,3.333387
baseline,1,episode_0004_20260421_145514_975870:18,2.763416
baseline,1,episode_0041_20260421_151903_896858:50,3.60484
baseline,1,episode_0031_20260421_151130_944018:5,2.623406
baseline,1,episode_0013_20260421_150147_027824:26,2.442962
baseline,1,episode_0020_20260421_150623_961895:41,1.794504
baseline,1,episode_0041_20260421_151903_896858:69,2.928369
baseline,1,episode_0038_20260421_151615_368946:25,2.084424
baseline,1,episode_0025_20260421_150833_216666:4,1.39759
baseline,1,episode_0038_20260421_151615_368946:27,2.376034
baseline,1,episode_0018_20260421_150514_387668:6,2.476148
baseline,1,episode_0031_20260421_151130_944018:26,1.983646
baseline,1,episode_0011_20260421_150015_983808:13,2.256648
baseline,1,episode_0008_20260421_145723_705415:11,2.249705
baseline,1,episode_0014_20260421_155029_148974:9,2.837625
baseline,1,episode_0016_20260421_150341_358525:43,2.336177
baseline,1,episode_0046_20260421_152356_583015:13,1.902835
baseline,1,episode_0014_20260421_150234_937358:53,2.185321
baseline,1,episode_0006_20260421_145620_818834:27,2.659915
baseline,1,episode_0017_20260421_150415_357328:15,2.235192
baseline,1,episode_0014_20260421_155029_148974:40,1.790066
baseline,1,episode_0007_20260421_145652_045135:34,2.935718
baseline,1,episode_0030_20260421_151104_740343:22,1.744291
baseline,1,episode_0026_20260421_150856_396048:34,1.364155
baseline,1,episode_0007_20260421_145652_045135:1,1.782271
baseline,1,episode_0000_20260421_145256_951882:13,1.985869
baseline,1,episode_0046_20260421_152356_583015:48,2.552717
baseline,1,episode_0022_20260421_150717_548811:40,2.486847
baseline,1,episode_0041_20260421_151903_896858:5,3.84537
baseline,1,episode_0042_20260421_152010_071054:62,3.153071
baseline,1,episode_0035_20260421_151345_521435:26,3.001619
baseline,1,episode_0005_20260421_145548_769987:23,2.89873
baseline,1,episode_0040_20260421_151756_437258:38,3.126607
baseline,1,episode_0004_20260421_145514_975870:7,2.158638
baseline,1,episode_0008_20260421_145723_705415:41,3.138594
baseline,1,episode_0021_20260421_150651_911856:7,2.155738
baseline,1,episode_0007_20260421_145652_045135:31,2.20025
baseline,1,episode_0034_20260421_151316_981830:17,2.125564
baseline,1,episode_0026_20260421_150856_396048:14,1.657389
baseline,1,episode_0020_20260421_150623_961895:30,2.16676
baseline,1,episode_0042_20260421_152010_071054:23,3.664708
cross_0.997,1,episode_0019_20260421_150552_473180:24,3.197644
cross_0.997,1,episode_0018_20260421_155250_742134:22,3.05582
cross_0.997,1,episode_0049_20260421_152610_845700:50,2.265392
cross_0.997,1,episode_0014_20260421_150234_937358:10,2.737064
cross_0.997,1,episode_0038_20260421_151615_368946:50,1.302038
cross_0.997,1,episode_0027_20260421_150917_326437:0,0.881608
cross_0.997,1,episode_0013_20260421_150147_027824:5,1.508712
cross_0.997,1,episode_0042_20260421_152010_071054:57,2.105165
cross_0.997,1,episode_0006_20260421_145620_818834:31,1.165934
cross_0.997,1,episode_0031_20260421_151130_944018:46,1.567088
cross_0.997,1,episode_0041_20260421_151903_896858:66,1.850573
cross_0.997,1,episode_0041_20260421_151903_896858:72,1.737797
cross_0.997,1,episode_0045_20260421_152322_258450:32,1.824197
cross_0.997,1,episode_0030_20260421_151104_740343:24,1.382492
cross_0.997,1,episode_0004_20260421_145514_975870:27,1.197716
cross_0.997,1,episode_0016_20260421_155154_891362:71,1.762358
cross_0.997,1,episode_0001_20260421_145332_810413:11,1.068424
cross_0.997,1,episode_0045_20260421_152322_258450:23,1.396469
cross_0.997,1,episode_0030_20260421_151104_740343:25,1.482507
cross_0.997,1,episode_0006_20260421_145620_818834:29,0.943664
cross_0.997,1,episode_0012_20260421_150109_113391:3,1.904884
cross_0.997,1,episode_0026_20260421_150856_396048:3,0.813339
cross_0.997,1,episode_0004_20260421_154909_939096:11,1.496109
cross_0.997,1,episode_0047_20260421_152429_961806:41,1.245496
cross_0.997,1,episode_0019_20260421_150552_473180:43,1.618444
cross_0.997,1,episode_0006_20260421_145620_818834:16,0.961506
cross_0.997,1,episode_0017_20260421_150415_357328:0,1.556544
cross_0.997,1,episode_0003_20260421_145442_230258:5,1.139138
cross_0.997,1,episode_0000_20260421_145256_951882:44,0.985607
cross_0.997,1,episode_0039_20260421_151648_760002:44,0.929223
cross_0.997,1,episode_0019_20260421_150552_473180:19,1.463072
cross_0.997,1,episode_0001_20260421_145332_810413:5,1.018357
cross_0.997,1,episode_0041_20260421_151903_896858:44,2.066388
cross_0.997,1,episode_0013_20260421_150147_027824:36,1.673538
cross_0.997,1,episode_0001_20260421_145332_810413:37,1.150837
cross_0.997,1,episode_0014_20260421_150234_937358:40,1.684843
cross_0.997,1,episode_0029_20260421_151037_202698:9,0.85653
cross_0.997,1,episode_0018_20260421_155250_742134:17,1.579148
cross_0.997,1,episode_0018_20260421_155250_742134:43,1.455587
cross_0.997,1,episode_0026_20260421_150856_396048:6,0.843363
cross_0.997,1,episode_0045_20260421_152322_258450:47,1.34889
cross_0.997,1,episode_0032_20260421_151156_252142:31,1.229942
cross_0.997,1,episode_0032_20260421_151156_252142:33,1.125859
cross_0.997,1,episode_0031_20260421_151130_944018:9,1.12042
cross_0.997,1,episode_0014_20260421_155029_148974:3,1.56863
cross_0.997,1,episode_0031_20260421_151130_944018:3,1.442746
cross_0.997,1,episode_0040_20260421_151756_437258:60,1.930736
cross_0.997,1,episode_0006_20260421_145620_818834:1,0.983364
cross_0.997,1,episode_0005_20260421_145548_769987:11,0.969534
cross_0.997,1,episode_0035_20260421_151345_521435:5,1.073414
cross_0.997,1,episode_0038_20260421_151615_368946:49,1.580928
cross_0.997,1,episode_0049_20260421_152610_845700:45,1.681802
cross_0.997,1,episode_0013_20260421_150147_027824:12,1.892972
cross_0.997,1,episode_0039_20260421_151648_760002:42,1.195514
cross_0.997,1,episode_0012_20260421_154958_870693:36,1.261727
cross_0.997,1,episode_0039_20260421_151648_760002:0,1.0761
cross_0.997,1,episode_0021_20260421_150651_911856:32,1.409318
cross_0.997,1,episode_0019_20260421_150552_473180:29,1.795734
cross_0.997,1,episode_0012_20260421_154958_870693:23,1.236929
cross_0.997,1,episode_0018_20260421_150514_387668:40,1.982929
cross_0.997,1,episode_0004_20260421_145514_975870:18,1.288146
cross_0.997,1,episode_0041_20260421_151903_896858:50,2.065061
cross_0.997,1,episode_0031_20260421_151130_944018:5,1.522317
cross_0.997,1,episode_0013_20260421_150147_027824:26,1.563157
cross_0.997,1,episode_0020_20260421_150623_961895:41,0.985343
cross_0.997,1,episode_0041_20260421_151903_896858:69,1.646641
