n_queries,changed_winner_pct,mean_selected_remaining,mean_remaining_reduction,mean_action_rmse,baseline_action_rmse,action_rmse_change_pct,action_rmse_worse_pct,gripper_sign_disagreement_pct,mean_score_drop,p95_score_drop,label,threshold,cross_only,mean_fold_retained_fraction,random_rmse_change_pct_mean,random_remaining_reduction_mean,remaining_reduction_ci95,action_rmse_change_pct_ci95
1018,0.0,10.19253438113949,0.0,0.18949344754219055,0.18949344754219055,0.0,0.0,3.2023575638506876,0.0,0.0,cross_0.989,0.989,True,1.0,0.0,0.0,"[0.0, 0.0]","[0.0, 0.0]"
1018,0.68762278978389,10.18565815324165,0.0068762278978389,0.189602792263031,0.18949344754219055,0.0577092170715332,0.4911591355599214,3.2023575638506876,7.71517170505831e-06,0.0,cross_0.987,0.987,True,0.9855864892665107,0.23270845413208008,-0.0011296660117878193,"[-0.0019532205540606653, 0.0193991129358809]","[-0.0927786775060499, 0.25268791039416544]"
1018,8.055009823182711,10.079567779960707,0.11296660117878192,0.1920568346977234,0.18949344754219055,1.3527631759643555,5.402750491159136,3.2220039292730847,0.00015831456403248012,0.0012371301651000974,cross_0.985,0.985,True,0.9076353827789908,1.4381450414657593,-0.006532416502946956,"[0.056511465801752585, 0.18064198526024874]","[0.19442159895328548, 2.7592833774079777]"
1018,19.548133595284874,9.995088408644401,0.1974459724950884,0.1961277276277542,0.18949344754219055,3.5010576248168945,12.180746561886052,3.3398821218074657,0.0006322619738057256,0.003913024067878723,cross_0.9825,0.9825,True,0.7980817520945857,4.154856204986572,-0.013948919449901767,"[0.12279023716325121, 0.2796616406912726]","[1.3806470087983969, 6.035537486963446]"
1018,30.746561886051083,9.953831041257367,0.2387033398821218,0.19596491754055023,0.18949344754219055,3.4151434898376465,17.87819253438114,3.143418467583497,0.001167997601442039,0.00597034990787506,cross_0.98,0.98,True,0.6836206067594873,7.130305171012878,-0.021905697445972493,"[0.15877201341770222, 0.3191303174585781]","[1.4152343481288843, 5.671444212430391]"
1018,44.79371316306484,9.803536345776031,0.3889980353634578,0.2079128623008728,0.18949344754219055,9.720349311828613,28.094302554027507,3.8506876227897844,0.002301411936059594,0.009315881133079528,cross_0.975,0.975,True,0.5588460529523,10.450383424758911,-0.013998035363457765,"[0.2898406374501992, 0.4932708333333334]","[5.34056603282471, 14.833488562327192]"
1018,52.554027504911595,9.68467583497053,0.5078585461689588,0.20828606188297272,0.18949344754219055,9.917294979095459,32.90766208251473,3.4970530451866404,0.003194218734279275,0.013749518990516647,cross_0.97,0.97,True,0.48413754589412283,14.169389009475708,-0.011542239685658155,"[0.3795601721879094, 0.6434142460514942]","[5.6763858822585185, 14.763561922515656]"
1018,62.37721021611002,9.50785854616896,0.6846758349705304,0.22138530015945435,0.18949344754219055,16.830050945281982,41.55206286836935,3.654223968565815,0.006127524189651012,0.022901225090026855,cross_0.95,0.95,True,0.3598108755210841,21.369367837905884,-0.026964636542239684,"[0.5255737192364799, 0.8550303385468802]","[10.618465232299222, 24.071648892938352]"
1018,69.84282907662083,9.405697445972494,0.7868369351669942,0.23654435575008392,0.18949344754219055,24.82982873916626,48.33005893909627,4.086444007858546,0.00940590351819992,0.03374806046485901,cross_0.9,0.9,True,0.28181423763149616,27.850470542907715,-0.012524557956777996,"[0.6121010025700708, 0.9703079327926859]","[16.798275712113576, 33.921964771923776]"
